Circuit: * D:\Code\PSPICE\Schematic\integrator.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.027137 to 0.027137
Heightened Def Con from 0.027137 to 0.027137
Heightened Def Con from 0.027153 to 0.027153
Heightened Def Con from 0.027153 to 0.027153
Heightened Def Con from 0.027153 to 0.027153
Heightened Def Con from 0.027153 to 0.027153
Heightened Def Con from 0.027153 to 0.027153
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +++++to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 ++++++to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++++++to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 +++++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 ++to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 +to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 ++++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +++++to 0.0271742
Heightened Def Con from 0.0271742 to 0.0271742
Heightened Def Con from 0.0271742 +++++++++to 0.0271742
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +++to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 ++to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 to 0.0271901
Heightened Def Con from 0.0271901 +to 0.0271901
Heightened Def Con from 0.0271901 +++++to 0.0271901
Heightened Def Con from 0.0272113 ++to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 ++to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 ++to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 ++to 0.0272113
Heightened Def Con from 0.0272113 ++to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
Heightened Def Con from 0.0272113 ++++to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 ++++to 0.0272113
Heightened Def Con from 0.0272113 to 0.0272113
Heightened Def Con from 0.0272113 +to 0.0272113
